,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10
3381,2022-04-19,19:00:00,male user,Global Cultures on the Main Stage,K-Pop On,,,,,playlist,
3382,2022-04-19,19:00:00,male user,Global Cultures on the Main Stage,Baila Reggaeton,,,,,playlist,
3383,2022-04-19,19:00:00,male user,Global Cultures on the Main Stage,Funk Hits,,,,,playlist,
3384,2022-04-19,19:00:00,male user,Global Cultures on the Main Stage,African Heart,,,,,playlist,
3385,2022-04-19,19:00:00,male user,Global Cultures on the Main Stage,Afropop,,,,,playlist,
3386,2022-04-19,19:00:00,male user,Global Cultures on the Main Stage,Afro Hits,,,,,playlist,
3387,2022-04-19,19:00:00,male user,Global Cultures on the Main Stage,Classic Afropop,,,,,playlist,
3388,2022-04-19,19:00:00,male user,More of what you like,Summer '22,,,,,playlist,
3389,2022-04-19,19:00:00,male user,More of what you like,Mood Booster,,,,,playlist,
3390,2022-04-19,19:00:00,male user,More of what you like,Daily Lift,,,,,playlist,
3391,2022-04-19,19:00:00,male user,More of what you like,Feeling Good Feeling Great,,,,,playlist,
3392,2022-04-19,19:00:00,male user,More of what you like,big on the internet,,,,,playlist,
3393,2022-04-19,19:00:00,male user,More of what you like,Hot Country,,,,,playlist,
3394,2022-04-19,19:00:00,male user,More of what you like,Chill Hits,,,,,playlist,
3395,2022-04-19,19:00:00,male user,More like Imagine Dragons,All Out 2010s,,"The Chainsmokers are celebrating 5 years of ""Memories...Do Not Open",https://i.scdn.co/image/ab67706f000000020a255d63f392f2b51d603ef2,,playlist,
3396,2022-04-19,19:00:00,male user,More like Imagine Dragons,Hit Rewind,,,,,playlist,
3397,2022-04-19,19:00:00,male user,More like Imagine Dragons,10s Pop Rock,,,,,playlist,
3398,2022-04-19,19:00:00,male user,More like Imagine Dragons,Just Try to Forget These Songs,,,,,playlist,
3399,2022-04-19,19:00:00,male user,More like Imagine Dragons,Best of Rock 2013,,,,,playlist,
3400,2022-04-19,19:00:00,male user,More like Imagine Dragons,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,
3401,2022-04-19,19:00:00,male user,More like Imagine Dragons,Positive Vibes,,,,,playlist,
3402,2022-04-19,19:00:00,male user,More like Imagine Dragons,Vance Joy,,,,,artist,
3403,2022-04-19,19:00:00,male user,More like Imagine Dragons,Native,,,,,album,OneRepublic
3404,2022-04-19,19:00:00,male user,More like Imagine Dragons,Best of the Decade For You,,,,,playlist,
3405,2022-04-19,19:00:00,male user,More like Imagine Dragons,Mega Hit Mix,,,,,playlist,
3406,2022-04-19,19:00:00,male user,More like Imagine Dragons,Women of Pop,,,,,playlist,
3407,2022-04-19,19:00:00,male user,More like Imagine Dragons,homework vibes,,Some bops to take the pain of homework away.,https://i.scdn.co/image/ab67706f000000024350d49f3b25f1c74479e4bb,,playlist,
3408,2022-04-19,19:00:00,male user,More like Imagine Dragons,Soft 10s,,,,,playlist,
3409,2022-04-19,19:00:00,male user,More like Imagine Dragons,10s Love Songs ,,Unforgettable love songs from the 2010s.,https://i.scdn.co/image/ab67706f00000002b9f8c770d6c21dadcc152091,,playlist,
3410,2022-04-19,19:00:00,male user,More like Imagine Dragons,Comfort Zone,,,,,playlist,
3411,2022-04-19,19:00:00,male user,Blijf op de hoogte!,Happy Tunes,,,,,playlist,
3412,2022-04-19,19:00:00,male user,Blijf op de hoogte!,Beste van NL,,,,,playlist,
3413,2022-04-19,19:00:00,male user,Blijf op de hoogte!,Karakter,,,,,playlist,
3414,2022-04-19,19:00:00,male user,Blijf op de hoogte!,t Koffiehuis,,,,,playlist,
3415,2022-04-19,19:00:00,male user,Blijf op de hoogte!,360 Dance,,,,,playlist,
3416,2022-04-19,19:00:00,male user,Blijf op de hoogte!,Top Hits Workout,,,,,playlist,
3417,2022-04-19,19:00:00,male user,Blijf op de hoogte!,Made in NL,,,,,playlist,
3418,2022-04-19,19:00:00,male user,Dream Playlist Rotation,Songs to Scream in the Car,,,,,playlist,
3419,2022-04-19,19:00:00,male user,Dream Playlist Rotation,big on the Internet,,,,,playlist,
3420,2022-04-19,19:00:00,male user,Dream Playlist Rotation,Dopamine,,,,,playlist,
3421,2022-04-19,19:00:00,male user,Dream Playlist Rotation,RapCaviar ,,,,,playlist,
3422,2022-04-19,19:00:00,male user,Dream Playlist Rotation,Internet people,,,,,playlist,
3423,2022-04-19,19:00:00,male user,Dream Playlist Rotation,Lorem,,,,,playlist,
3424,2022-04-19,19:00:00,male user,Dream Playlist Rotation,goosebumps,,,,,playlist,
3425,2022-04-19,19:00:00,male user,Dream Playlist Rotation,BBE,,,,,playlist,
3426,2022-04-19,19:00:00,male user,Dream Playlist Rotation,The Locker,,,,,playlist,
3427,2022-04-19,19:00:00,male user,Dream Playlist Rotation,My Life is a Movie,,,,,playlist,
3428,2022-04-19,19:00:00,male user,Recommended for you today,Light Switch (Instrumental),,,,,single,Charlie Puth
3429,2022-04-19,19:00:00,male user,Recommended for you today,she's all i wanna be,,,,,single,Tate McRae
3430,2022-04-19,19:00:00,male user,Recommended for you today,When You're Gone,,,,,single,Shawn Mendes
3431,2022-04-19,19:00:00,male user,Recommended for you today,West Coast,,,,,single,OneRepublic
3432,2022-04-19,19:00:00,male user,Recommended for you today,Everything But You,,,,,single,Clean Bandit; A7S
3433,2022-04-19,19:00:00,male user,Recommended for you today,Dancing Feet,,,,,single,Kygo; DNCE
3434,2022-04-19,19:00:00,male user,Recommended for you today,Don't Wake Me Up,,,,,single,Jonas Blue; Why Don't We
3435,2022-04-19,19:00:00,male user,Recommended for you today,Ayo Girl (Fayahh Beat),57Hk0AE5OhgXrPWZOhipHt,,,,single,Jason Derulo;Rema
3436,2022-04-19,19:00:00,male user,Recommended for you today,Attention,,,,,single,"Omah Lay, Justin Bieber"
3437,2022-04-19,19:00:00,male user,Recommended for you today,High,,,,,single,The Chainsmokers
3438,2022-04-19,19:00:00,male user,Your top mixes,Doja Cat Mix,,,,,single,
3439,2022-04-19,19:00:00,male user,Your top mixes,Ed Sheeran Mix,,,,,single,
3440,2022-04-19,19:00:00,male user,Your top mixes,2010s Mix,,,,,playlist,
3441,2022-04-19,19:00:00,male user,Your top mixes,70s Mix,,,,,playlist,
3442,2022-04-19,19:00:00,male user,Your top mixes,Pop Mix,,,,,playlist,
3443,2022-04-19,19:00:00,male user,Your top mixes,Rock Mix,,,,,playlist,
3444,2022-04-19,19:00:00,male user,Your top mixes,K-Pop Mix,,,,,playlist,
3445,2022-04-19,19:00:00,male user,Your top mixes,Grime Mix,,,,,playlist,
3446,2022-04-19,19:00:00,male user,Your top mixes,Happy Mix,,,,,playlist,
3447,2022-04-19,19:00:00,male user,Recommended Radio,Taylor Swift Radio,,,,,playlist,
3448,2022-04-19,19:00:00,male user,Recommended Radio,First Class Radio,,,,,playlist,
3449,2022-04-19,19:00:00,male user,Recommended Radio,Moody Mix,,,,,playlist,
3450,2022-04-19,19:00:00,male user,Recommended Radio,Bad Bunny Radio,,,,,playlist,
3451,2022-04-19,19:00:00,male user,Recommended Radio,BTS Radio,,,,,playlist,
3452,2022-04-19,19:00:00,male user,Recommended Radio,Pink Floyd Radio,,,,,playlist,
3453,2022-04-19,19:00:00,male user,Recommended Radio,Bones Radio,,,,,playlist,
3454,2022-04-19,19:00:00,male user,Recommended Radio,Numb Little Bug Radio,,,,,playlist,
3455,2022-04-19,19:00:00,male user,Recommended Radio,Reggaeton Mix,,,,,playlist,
3456,2022-04-19,19:00:00,male user,Recommended Radio,Fingers Crossed Radio,,,,,playlist,
3457,2022-04-19,19:00:00,male user,Recommended Radio,R&B Mix,,,,,playlist,
3458,2022-04-19,19:00:00,male user,Throwback,All Out 2000s,,The biggest songs of the 2000s.,,,playlist,
3459,2022-04-19,19:00:00,male user,Throwback,Rock Classics,,Rock legends & epic songs that continue to inspire generations. Celebrating 45 years of the Clash's debut album.,,,playlist,
3460,2022-04-19,19:00:00,male user,Throwback,All Out 90s,,The biggest songs of the 1990s. Cover: En Vogue,,,playlist,
3461,2022-04-19,19:00:00,male user,Throwback,All Out 80s,,,,,playlist,
3462,2022-04-19,19:00:00,male user,Throwback,Easy 80s,,,,,playlist,
3463,2022-04-19,19:00:00,male user,Throwback,Throwback Party,,,,,playlist,
3464,2022-04-19,19:00:00,male user,Throwback,Jazz Classics,,,,,playlist,
3465,2022-04-19,19:00:00,male user,Throwback,All out 70s,,,,,playlist,
3466,2022-04-19,19:00:00,male user,Popular albums,=,,,,,album,Ed Sheeran
3467,2022-04-19,19:00:00,male user,Popular albums,As It Was,,,,,single,Harry Styles
3468,2022-04-19,19:00:00,male user,Popular albums,Vluchtstrook,,,,,single,"Kris Kross Amsterdam, Antoon"
3469,2022-04-19,19:00:00,male user,Popular albums,SOUR,,,,,album,Olivia Rodrigo
3470,2022-04-19,19:00:00,male user,Popular albums,Trobi On the Beat,,,,,album,Trobi
3471,2022-04-19,19:00:00,male user,Popular albums,Multitude,,,,,album,Stromae
3472,2022-04-19,19:00:00,male user,Popular albums,PRIX D'AMI,,,,,album,Mula B
3473,2022-04-19,19:00:00,male user,Popular albums,Ibiza Stories,,,,,album,Lil Kleine
3474,2022-04-19,19:00:00,male user,Popular albums,Dat heb jij gedaan,,,,,single,MEAU
3475,2022-04-19,19:00:00,male user,Popular albums,Hallo,,,,,album,Antoon
3476,2022-04-19,19:00:00,male user,New and rising artists,Radar Global,,"girl in red, Zack Tabudlo, Rich Brain",,,playlist,
3477,2022-04-19,19:00:00,male user,New and rising artists,Radar US,,"ROBI, Yahritza Y Su Esseencia, Joyce Santana",,,playlist,
3478,2022-04-19,19:00:00,male user,New and rising artists,Radar Canada,,"Connor Price;  Alicia Moffet; Ikky; BLOND:ISH, ….",,,playlist,
3479,2022-04-19,19:00:00,male user,Trending now,When You're Gone,,,,,single,Shawn Mendes
3480,2022-04-19,19:00:00,male user,Trending now,First Class,,,,,single,Jack Harlow
3481,2022-04-19,19:00:00,male user,Trending now,Melody,,,,,single,Sigala
3482,2022-04-19,19:00:00,male user,Trending now,Belly Dancer,,,,,single,"Imanbek, BYOR"
3483,2022-04-19,19:00:00,male user,Trending now,Ferrari,,,,,single,"James Hype, Miggy Dela Rosa"
3484,2022-04-19,19:00:00,male user,Trending now,Love Myself,,,,,single,RONDÉ
3485,2022-04-19,19:00:00,male user,Trending now,Heet (feat Bizzey),,,,,single,"Dopebwoy, Bizzey"
3486,2022-04-19,19:00:00,male user,Trending now,Taxi,,,,,single,Jack
3487,2022-04-19,19:00:00,male user,Trending now,Make it a Memory,,,,,single,"Krezip, Danny Vera"
3488,2022-04-19,19:00:00,male user,Suggested artists,Antoon,,,,,artist,
3489,2022-04-19,19:00:00,male user,Suggested artists,Olivia Rodrigo,,,,,artist,
3490,2022-04-19,19:00:00,male user,Suggested artists,Tate McRae,,,,,artist,
3491,2022-04-19,19:00:00,male user,Suggested artists,Ckay,,,,,artist,
3492,2022-04-19,19:00:00,male user,Suggested artists,Glass Animals,,,,,artist,
3493,2022-04-19,19:00:00,male user,Suggested artists,The Kid LAROI,,,,,artist,
3494,2022-04-19,19:00:00,male user,Suggested artists,FLEMMING,,,,,artist,
3495,2022-04-19,19:00:00,male user,Suggested artists,Labirinth,,,,,artist,
3496,2022-04-19,19:00:00,male user,Suggested artists,Lauren Spencer-Smith,,,,,artist,
3497,2022-04-19,19:00:00,male user,Suggested artists,ALTÉGO,,,,,artist,
3498,2022-04-19,19:00:00,male user,Made For Male name,Daily Mix 1,,"Taylor Swift, Charly XCX, Opar Apollo and more",,,playlist,
3499,2022-04-19,19:00:00,male user,Made For Male name,Daily Mix 2,,"Queen, Bruce Springsteen, Pink Floyd and more",,,playlist,
3500,2022-04-19,19:00:00,male user,Made For Male name,Daily Mix 3,,"Anson Seabra, Mimi Webb, Adele and more",,,playlist,
3501,2022-04-19,19:00:00,male user,Made For Male name,Daily Mix 4,,"Kygo, Tones and I, George Ezra and more",,,playlist,
3502,2022-04-19,19:00:00,male user,Made For Male name,Daily Mix 5,,"Pearl Jam, Rexx Life Raj, mike. And more",,,playlist,
3503,2022-04-19,19:00:00,male user,Made For Male name,Daily Mix 6,,"Cristian D, Antoon, Snelle and more",,,playlist,
3504,2022-04-19,19:00:00,male user,Made For Male name,Daily Drive,,A mix of news and music made for you,,,playlist,
3505,2022-04-19,19:00:00,male user,Pop,just hits,,,,,playlist,
3506,2022-04-19,19:00:00,male user,Pop,Fresh Hits,,,,,playlist,
3507,2022-04-19,19:00:00,male user,Pop,African Heat,,,,,playlist,
3508,2022-04-19,19:00:00,male user,Pop,Je Moerstaal,,,,,playlist,
3509,2022-04-19,19:00:00,male user,Pop,New Music Friday,,,,,playlist,
3510,2022-04-19,19:00:00,male user,Pop,Gen-Z Nostalgie,,,,,playlist,
3511,2022-04-19,19:00:00,male user,Discover more from Pink Floyd,Pink Floyd Radio,,,,,playlist,
3512,2022-04-19,19:00:00,male user,Discover more from Pink Floyd,70s Rock Anthems,,,,,playlist,
3513,2022-04-19,19:00:00,male user,Discover more from Pink Floyd,Hey Hey Rise Up,,,,,single,Pink Floyd
3514,2022-04-19,19:00:00,male user,Discover more from Pink Floyd,Soft Rock,,,,,playlist,
3515,2022-04-19,19:00:00,male user,Discover more from Pink Floyd,Pure Rock & Roll,,,,,playlist,
3516,2022-04-19,19:00:00,male user,Discover more from Pink Floyd,Classic Acoustic,,,,,playlist,
3517,2022-04-19,19:00:00,male user,Discover more from Pink Floyd,This is Pink Floyd,,,,,playlist,
3518,2022-04-19,22:00:00,male user,Discover something new,Platinum Hits,,,,,playlist,
3519,2022-04-19,22:00:00,male user,Discover something new,Fresh Pop,,,,,playlist,
3520,2022-04-19,22:00:00,male user,Discover something new,Je Moerstaal,,,,,playlist,
3521,2022-04-19,22:00:00,male user,Discover something new,Soft Pop Hits,,,,,playlist,
3522,2022-04-19,22:00:00,male user,Discover something new,Bach: Motets,,,,,album,Johann Sebastian Bach
3523,2022-04-19,22:00:00,male user,Discover something new,SOUR,,,,,album,Olivia Rodrigo
3524,2022-04-19,22:00:00,male user,Discover something new,Waar Dan Ook,,,,,single,Miss Montreal
3525,2022-04-19,22:00:00,male user,Discover something new,De Hazes 100,,,,,album,
3526,2022-04-19,22:00:00,male user,More of what you like,Summer '22,,,,,playlist,
3527,2022-04-19,22:00:00,male user,More of what you like,Mood Booster,,,,,playlist,
3528,2022-04-19,22:00:00,male user,More of what you like,Daily Lift,,,,,playlist,
3529,2022-04-19,22:00:00,male user,More of what you like,Hot Country,,,,,playlist,
3530,2022-04-19,22:00:00,male user,More of what you like,Feeling Good Feeling Great,,,,,playlist,
3531,2022-04-19,22:00:00,male user,More of what you like,big on the internet,,,,,playlist,
3532,2022-04-19,22:00:00,male user,More of what you like,Chill Hits,,,,,playlist,
3533,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Desi Hits,,,,,playlist,
3534,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Global X,,,,,playlist,
3535,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Viva Latino,,,,,playlist,
3536,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,African Heart,,,,,playlist,
3537,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,K-Pop On,,,,,playlist,
3538,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Afropop,,,,,playlist,
3539,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Funk Hits,,,,,playlist,
3540,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Baila Reggaeton,,,,,playlist,
3541,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Afro Hits,,,,,playlist,
3542,2022-04-19,22:00:00,male user,Global Cultures on the Main Stage,Classic Afropop,,,,,playlist,
3543,2022-04-19,22:00:00,male user,More like Charlie Puth,All Out 2010s,,"The Chainsmokers are celebrating 5 years of ""Memories...Do Not Open",https://i.scdn.co/image/ab67706f000000020a255d63f392f2b51d603ef2,,playlist,
3544,2022-04-19,22:00:00,male user,More like Charlie Puth,Hit Rewind,,,,,playlist,
3545,2022-04-19,22:00:00,male user,More like Charlie Puth,Best of the Decade For You,,,,,playlist,
3546,2022-04-19,22:00:00,male user,More like Charlie Puth,The Party Hits of the 2010s,,,,,playlist,
3547,2022-04-19,22:00:00,male user,More like Charlie Puth,10 Summer Hits You Won't Forget,,,,,playlist,
3548,2022-04-19,22:00:00,male user,More like Charlie Puth,De Hits uit 2016,,,,,,
3549,2022-04-19,22:00:00,male user,More like Charlie Puth,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,
3550,2022-04-19,22:00:00,male user,More like Charlie Puth,Positive Vibes,,,,,playlist,
3551,2022-04-19,22:00:00,male user,More like Charlie Puth,Comfort Zone,,,,,playlist,
3552,2022-04-19,22:00:00,male user,More like Charlie Puth,So Good,,,,,playlist,
3553,2022-04-19,22:00:00,male user,Blijf op de hoogte!,Beste van NL,,,,,playlist,
3554,2022-04-19,22:00:00,male user,Blijf op de hoogte!,Happy Tunes,,,,,playlist,
3555,2022-04-19,22:00:00,male user,Blijf op de hoogte!,Stay Tuned!,,,,,playlist,
3556,2022-04-19,22:00:00,male user,Blijf op de hoogte!,Made in NL,,,,,playlist,
3557,2022-04-19,22:00:00,male user,Blijf op de hoogte!,t Koffiehuis,,,,,playlist,
3558,2022-04-19,22:00:00,male user,Blijf op de hoogte!,La Vida Loca,,,,,playlist,
3559,2022-04-19,22:00:00,male user,Blijf op de hoogte!,Woordenschat,,,,,playlist,
3560,2022-04-19,22:00:00,male user,Blijf op de hoogte!,360 Dance,,,,,playlist,
3561,2022-04-19,22:00:00,male user,Throwback,All Out 2000s,,The biggest songs of the 2000s.,,,playlist,
3562,2022-04-19,22:00:00,male user,Throwback,Rock Classics,,Rock legends & epic songs that continue to inspire generations. Celebrating 45 years of the Clash's debut album.,,,playlist,
3563,2022-04-19,22:00:00,male user,Throwback,All Out 90s,,The biggest songs of the 1990s. Cover: En Vogue,,,playlist,
3564,2022-04-19,22:00:00,male user,Throwback,All Out 80s,,,,,playlist,
3565,2022-04-19,22:00:00,male user,Throwback,Easy 80s,,,,,playlist,
3566,2022-04-19,22:00:00,male user,Throwback,Throwback Party,,"Here it is, the playlist for the ultimate throwback bash!",,,playlist,
3567,2022-04-19,22:00:00,male user,Throwback,Jazz Classics,,,,,playlist,
3568,2022-04-19,22:00:00,male user,Dream Playlist Rotation,Songs to Scream in the Car,,,,,playlist,
3569,2022-04-19,22:00:00,male user,Dream Playlist Rotation,Internet people,,,,,playlist,
3570,2022-04-19,22:00:00,male user,Dream Playlist Rotation,RapCaviar ,,,,,playlist,
3571,2022-04-19,22:00:00,male user,Dream Playlist Rotation,Lorem,,,,,playlist,
3572,2022-04-19,22:00:00,male user,Dream Playlist Rotation,big on the Internet,,,,,playlist,
3573,2022-04-19,22:00:00,male user,Dream Playlist Rotation,Dopamine,,,,,playlist,
3574,2022-04-19,22:00:00,male user,Dream Playlist Rotation,BBE,,,,,playlist,
3575,2022-04-19,22:00:00,male user,Dream Playlist Rotation,goosebumps,,,,,playlist,
3576,2022-04-19,22:00:00,male user,Dream Playlist Rotation,The Locker,,,,,playlist,
3577,2022-04-19,22:00:00,male user,Dream Playlist Rotation,My Life is a Movie,,,,,playlist,
3578,2022-04-19,22:00:00,male user,New and rising artists,Radar Global,,"girl in red, Zack Tabudlo, Rich Brain",,,playlist,
3579,2022-04-19,22:00:00,male user,New and rising artists,Radar US,,"ROBI, Yahritza Y Su Esseencia, Joyce Santana",,,playlist,
3580,2022-04-19,22:00:00,male user,New and rising artists,Radar Canada,,"Connor Price;  Alicia Moffet; Ikky; BLOND:ISH, ….",,,playlist,
3581,2022-04-19,22:00:00,male user,Recommended Radio,IDGAF (with blackbear) Radio,,,,,playlist,
3582,2022-04-19,22:00:00,male user,Recommended Radio,Taylor Swift Radio,,,,,playlist,
3583,2022-04-19,22:00:00,male user,Recommended Radio,Numb Little Bug Radio,,,,,playlist,
